"time","posRate"
573,0.19908466819222
574,0.221729490022173
575,0.27047619047619
576,0.208067940552017
577,0.253187613843352
578,0.218961625282167
579,0.268156424581006
580,0.227969348659004
581,0.26551724137931
582,0.282700421940928
583,0.243713733075435
584,0.246124031007752
585,0.223107569721116
586,0.245544554455446
587,0.23780487804878
588,0.167293233082707
589,0.198148148148148
590,0.2
591,0.171846435100548
592,0.212341197822142
593,0.184306569343066
594,0.175531914893617
595,0.173996175908222
596,0.17102615694165
597,0.148275862068966
598,0.172231985940246
599,0.178378378378378
600,0.132710280373832
601,0.187919463087248
602,0.217755443886097
603,0.219869706840391
604,0.203947368421053
605,0.168869309838473
606,0.207772795216741
607,0.216
608,0.242977528089888
609,0.201438848920863
610,0.219653179190751
611,0.226760563380282
612,0.210401891252955
613,0.234665231340763
614,0.258928571428571
615,0.216255442670537
616,0.207792207792208
617,0.247603833865815
618,0.228787878787879
619,0.248397435897436
620,0.227495908346972
621,0.249589490968801
622,0.238738738738739
623,0.234177215189873
624,0.220168067226891
625,0.264350453172205
626,0.25194401244168
627,0.246815286624204
628,0.262376237623762
629,0.261904761904762
630,0.223300970873786
631,0.265238879736409
632,0.241721854304636
633,0.270764119601329
634,0.263345195729537
635,0.283783783783784
636,0.240901213171577
637,0.222565687789799
638,0.199052132701422
639,0.211538461538462
640,0.17175572519084
641,0.20028818443804
642,0.16382252559727
643,0.167464114832536
644,0.176174496644295
645,0.159420289855072
646,0.16012084592145
647,0.174055829228243
648,0.212460063897764
649,0.189054726368159
650,0.160766961651917
651,0.152755905511811
652,0.193650793650794
653,0.173501577287066
654,0.166919575113809
655,0.177777777777778
656,0.196232339089482
657,0.206677265500795
658,0.218884120171674
659,0.20926243567753
660,0.141176470588235
